ticket_id,created_at,priority,customer_tier,channel,product_area,region,reporter_history_count,queue_depth_at_creation,is_reopen,description_length,business_hours_flag,resolved_at,time_to_resolution,closed_status,agent_notes_final,breached_sla
T002711,2025-02-28T10:36:00,medium,standard,portal,billing,emea,12,30,0,212,1,2025-02-28T15:11:00,275,within_sla,resolved on time,0
T002712,2025-06-14T02:44:00,high,business,portal,api,latam,15,0,0,243,0,2025-06-14T06:55:00,251,within_sla,resolved on time,0
T002713,2025-02-12T19:15:00,urgent,enterprise,portal,api,na,3,40,0,338,0,2025-02-13T00:08:00,293,within_sla,resolved on time,0
T002714,2025-06-11T14:21:00,low,standard,chat,billing,latam,26,28,0,370,1,2025-06-11T17:05:00,164,within_sla,resolved on time,0
T002715,2025-03-17T05:23:00,low,standard,phone,api,latam,7,52,0,215,0,2025-03-17T06:05:00,42,within_sla,resolved on time,0
T002716,2025-06-11T00:29:00,urgent,enterprise,chat,api,,0,0,0,158,0,2025-06-11T10:25:00,596,breached_resolved,escalated; SLA missed,1
T002717,2025-04-22T09:29:00,medium,business,chat,auth,apac,3,9,0,342,1,2025-04-22T22:53:00,804,breached_resolved,escalated; SLA missed,1
T002718,2025-05-27T18:20:00,low,standard,chat,api,na,0,24,0,221,0,2025-05-27T19:57:00,97,within_sla,resolved on time,0
T002719,2025-05-30T11:50:00,high,standard,chat,auth,na,13,40,0,343,1,2025-05-30T14:34:00,164,within_sla,resolved on time,0
T002720,2025-01-25T07:21:00,high,enterprise,phone,api,latam,8,46,0,424,0,2025-01-26T04:09:00,1248,breached_resolved,escalated; SLA missed,1
T002721,2025-02-09T11:55:00,low,standard,email,data,latam,13,4,0,326,0,2025-02-09T13:14:00,79,within_sla,resolved on time,0
T002722,2025-05-16T13:35:00,low,business,chat,billing,na,18,47,0,84,1,2025-05-16T16:00:00,145,within_sla,resolved on time,0
T002723,2025-03-13T18:38:00,low,standard,portal,ui,latam,10,0,0,325,0,2025-03-14T00:51:00,373,within_sla,resolved on time,0
T002724,2025-04-18T16:11:00,low,enterprise,chat,auth,apac,16,56,0,147,1,2025-04-18T19:28:00,197,within_sla,resolved on time,0
T002725,2025-01-09T17:17:00,low,standard,phone,auth,na,19,54,0,190,1,2025-01-09T20:26:00,189,within_sla,resolved on time,0
T002726,2025-05-31T13:40:00,medium,enterprise,portal,data,apac,12,58,0,247,0,2025-06-01T00:44:00,664,breached_resolved,escalated; SLA missed,1
T002727,2025-04-19T03:28:00,medium,business,email,ui,emea,6,19,0,336,0,2025-04-19T23:41:00,1213,breached_open,escalated; SLA missed,1
T002728,2025-03-18T09:38:00,high,business,phone,ui,latam,3,12,0,20,1,2025-03-18T12:19:00,161,within_sla,resolved on time,0
T002729,2025-05-16T20:36:00,high,standard,phone,data,apac,9,14,0,432,0,2025-05-17T21:39:00,1503,breached_open,escalated; SLA missed,1
T002730,2025-06-23T11:05:00,medium,standard,email,data,apac,1,35,0,336,1,2025-06-23T15:47:00,282,within_sla,resolved on time,0
T002731,2025-06-01T05:05:00,medium,,portal,mobile,latam,0,17,0,71,0,2025-06-01T06:04:00,59,within_sla,resolved on time,0
T002732,2025-04-28T09:11:00,low,standard,email,mobile,apac,12,59,0,120,1,2025-04-28T11:19:00,128,within_sla,resolved on time,0
T002733,2025-03-03T22:20:00,low,,email,data,latam,0,38,0,240,0,2025-03-04T01:19:00,179,within_sla,resolved on time,0
T002734,2025-06-21T03:13:00,medium,business,chat,api,emea,4,12,0,64,0,2025-06-21T03:50:00,37,within_sla,resolved on time,0
T002735,2025-03-05T15:17:00,high,standard,phone,data,emea,16,0,0,66,1,2025-03-06T08:04:00,1007,breached_open,escalated; SLA missed,1
T002736,2025-06-07T09:41:00,high,standard,chat,api,emea,14,23,0,159,0,2025-06-07T19:22:00,581,breached_resolved,escalated; SLA missed,1
T002737,2025-03-02T22:47:00,medium,business,phone,billing,emea,7,27,0,83,0,2025-03-03T10:08:00,681,breached_open,escalated; SLA missed,1
T002738,2025-06-13T00:13:00,medium,standard,email,ui,na,25,9,0,126,0,2025-06-13T03:21:00,188,within_sla,resolved on time,0
T002739,2025-04-20T23:59:00,high,standard,portal,auth,na,0,37,0,233,0,2025-04-21T10:13:00,614,breached_resolved,escalated; SLA missed,1
T002740,2025-02-09T16:33:00,low,standard,portal,data,apac,5,0,0,35,0,2025-02-09T20:22:00,229,within_sla,resolved on time,0
T002741,2025-03-28T09:20:00,urgent,standard,email,mobile,latam,12,54,0,180,1,2025-03-29T05:38:00,1218,breached_open,escalated; SLA missed,1
T002742,2025-01-14T02:28:00,low,business,email,api,emea,3,7,0,235,0,2025-01-14T03:58:00,90,within_sla,resolved on time,0
T002743,2025-05-08T01:45:00,low,standard,email,data,apac,15,39,0,312,0,2025-05-08T03:46:00,121,within_sla,resolved on time,0
T002744,2025-03-13T00:14:00,low,standard,email,api,na,6,33,0,432,0,2025-03-13T00:24:00,10,within_sla,resolved on time,0
T002745,2025-02-24T16:43:00,high,enterprise,email,billing,emea,7,12,0,225,1,2025-02-24T16:48:00,5,within_sla,resolved on time,0
T002746,2025-05-03T02:52:00,medium,enterprise,portal,api,emea,0,32,0,253,0,2025-05-03T04:37:00,105,within_sla,resolved on time,0
T002747,2025-05-07T21:07:00,low,standard,phone,data,na,0,38,0,323,0,2025-05-07T23:24:00,137,within_sla,resolved on time,0
T002748,2025-05-09T02:57:00,medium,business,email,billing,emea,4,24,0,486,0,2025-05-10T02:32:00,1415,breached_resolved,escalated; SLA missed,1
T002749,2025-01-04T14:07:00,low,standard,portal,data,apac,14,39,0,328,0,2025-01-05T10:15:00,1208,breached_open,escalated; SLA missed,1
T002750,2025-03-10T03:49:00,low,enterprise,phone,ui,na,0,34,0,136,0,2025-03-11T00:37:00,1248,breached_open,escalated; SLA missed,1
T002751,2025-04-10T12:59:00,medium,business,email,ui,emea,16,30,0,20,1,2025-04-10T15:06:00,127,within_sla,resolved on time,0
T002752,2025-03-06T22:56:00,urgent,enterprise,portal,data,latam,15,47,0,272,0,2025-03-07T07:32:00,516,breached_open,escalated; SLA missed,1
T002753,2025-05-01T21:53:00,medium,business,phone,ui,apac,5,15,0,304,0,2025-05-02T17:48:00,1195,breached_resolved,escalated; SLA missed,1
T002754,2025-04-11T05:43:00,urgent,standard,email,data,latam,4,57,0,406,0,2025-04-11T17:44:00,721,breached_open,escalated; SLA missed,1
T002755,2025-02-28T06:21:00,medium,standard,email,data,latam,1,31,0,217,0,2025-02-28T10:57:00,276,within_sla,resolved on time,0
T002756,2025-05-13T20:51:00,medium,business,portal,auth,latam,9,15,0,224,0,2025-05-14T15:21:00,1110,breached_open,escalated; SLA missed,1
T002757,2025-03-16T08:25:00,urgent,standard,portal,data,emea,14,59,0,284,0,2025-03-16T21:56:00,811,breached_resolved,escalated; SLA missed,1
T002758,2025-03-30T06:39:00,low,enterprise,portal,auth,apac,9,29,0,294,0,2025-03-31T00:23:00,1064,breached_resolved,escalated; SLA missed,1
T002759,2025-03-17T20:37:00,low,business,portal,auth,na,6,73,0,247,0,2025-03-19T00:49:00,1692,breached_open,escalated; SLA missed,1
T002760,2025-01-17T22:54:00,medium,standard,portal,mobile,emea,3,41,0,130,0,2025-01-18T00:26:00,92,within_sla,resolved on time,0
T002761,2025-04-19T10:12:00,medium,standard,phone,ui,na,8,62,0,218,0,2025-04-19T14:22:00,250,within_sla,resolved on time,0
T002762,2025-01-12T17:53:00,high,standard,phone,auth,apac,1,32,0,233,0,2025-01-13T16:00:00,1327,breached_resolved,escalated; SLA missed,1
T002763,2025-03-22T21:30:00,medium,standard,email,data,latam,4,48,0,20,0,2025-03-23T09:19:00,709,breached_resolved,escalated; SLA missed,1
T002764,2025-05-22T19:22:00,low,,phone,data,na,5,45,0,233,0,2025-05-22T23:40:00,258,within_sla,resolved on time,0
T002765,2025-01-13T05:24:00,medium,standard,phone,auth,apac,0,49,0,20,0,2025-01-13T23:05:00,1061,breached_resolved,escalated; SLA missed,1
T002766,2025-01-11T01:43:00,high,business,phone,auth,emea,0,52,0,24,0,2025-01-12T01:34:00,1431,breached_resolved,escalated; SLA missed,1
T002767,2025-01-29T11:27:00,medium,standard,portal,billing,latam,0,18,0,48,1,2025-01-29T14:50:00,203,within_sla,resolved on time,0
T002768,2025-06-29T04:10:00,low,business,chat,billing,latam,0,36,0,181,0,2025-06-29T04:15:00,5,within_sla,resolved on time,0
T002769,2025-04-30T15:59:00,medium,business,phone,api,na,10,0,0,115,1,2025-04-30T23:47:00,468,within_sla,resolved on time,0
T002770,2025-03-14T18:26:00,low,enterprise,email,mobile,na,14,32,0,341,0,2025-03-15T00:46:00,380,within_sla,resolved on time,0
T002771,2025-03-04T22:05:00,low,standard,email,api,apac,3,4,0,316,0,2025-03-05T02:13:00,248,within_sla,resolved on time,0
T002772,2025-06-24T06:15:00,high,business,chat,api,apac,0,20,0,306,0,2025-06-24T07:41:00,86,within_sla,resolved on time,0
T002773,2025-02-25T08:53:00,low,standard,phone,auth,na,1,52,0,173,0,2025-02-25T11:17:00,144,within_sla,resolved on time,0
T002774,2025-01-07T01:12:00,high,standard,phone,billing,emea,11,15,0,306,0,2025-01-07T06:34:00,322,within_sla,resolved on time,0
T002775,2025-04-11T15:10:00,medium,standard,chat,ui,apac,9,53,0,227,1,2025-04-11T17:26:00,136,within_sla,resolved on time,0
T002776,2025-01-16T09:03:00,low,standard,portal,auth,na,12,16,0,514,1,2025-01-16T12:52:00,229,within_sla,resolved on time,0
T002777,2025-02-17T11:28:00,medium,enterprise,chat,ui,na,4,34,0,61,1,2025-02-18T05:48:00,1100,breached_open,escalated; SLA missed,1
T002778,2025-06-20T00:51:00,medium,standard,portal,auth,apac,5,61,0,214,0,2025-06-20T01:42:00,51,within_sla,resolved on time,0
T002779,2025-03-06T09:44:00,urgent,standard,email,auth,apac,3,0,0,113,1,2025-03-06T20:49:00,665,breached_open,escalated; SLA missed,1
T002780,2025-01-28T12:48:00,low,business,phone,api,latam,6,25,1,205,1,2025-01-28T16:31:00,223,within_sla,resolved on time,0
T002781,2025-03-26T23:58:00,high,standard,chat,billing,latam,2,45,0,243,0,2025-03-27T05:43:00,345,breached_open,escalated; SLA missed,1
T002782,2025-01-17T06:17:00,low,,email,mobile,apac,0,39,1,438,0,2025-01-17T23:42:00,1045,breached_open,escalated; SLA missed,1
T002783,2025-04-17T21:20:00,low,business,email,ui,na,13,22,0,188,0,2025-04-18T01:22:00,242,within_sla,resolved on time,0
T002784,2025-06-13T01:05:00,medium,enterprise,email,mobile,emea,9,12,0,106,0,2025-06-13T05:04:00,239,within_sla,resolved on time,0
T002785,2025-04-03T20:10:00,high,standard,portal,billing,emea,8,36,0,170,0,2025-04-04T18:02:00,1312,breached_open,escalated; SLA missed,1
T002786,2025-04-22T12:22:00,medium,business,portal,mobile,emea,7,25,1,330,1,2025-04-22T15:40:00,198,within_sla,resolved on time,0
T002787,2025-02-19T17:44:00,high,enterprise,portal,ui,emea,9,22,1,168,1,2025-02-19T20:24:00,160,within_sla,resolved on time,0
T002788,2025-03-23T12:32:00,low,business,email,data,na,20,0,0,267,0,2025-03-23T15:09:00,157,within_sla,resolved on time,0
T002789,2025-02-23T12:45:00,medium,standard,chat,data,na,6,36,0,211,0,2025-02-23T17:17:00,272,within_sla,resolved on time,0
T002790,2025-01-29T04:16:00,high,standard,portal,billing,emea,0,38,0,333,0,2025-01-29T09:55:00,339,within_sla,resolved on time,0
T002791,2025-06-18T21:58:00,medium,enterprise,phone,ui,apac,2,47,0,120,0,2025-06-18T23:18:00,80,within_sla,resolved on time,0
T002792,2025-02-10T03:15:00,low,standard,portal,billing,latam,12,33,0,266,0,2025-02-10T06:02:00,167,within_sla,resolved on time,0
T002793,2025-06-13T05:32:00,medium,standard,phone,api,na,3,43,0,120,0,2025-06-13T10:21:00,289,within_sla,resolved on time,0
T002794,2025-03-17T09:10:00,high,standard,phone,api,na,1,0,0,283,1,2025-03-17T12:51:00,221,within_sla,resolved on time,0
T002795,2025-04-19T07:19:00,medium,business,chat,billing,emea,12,0,0,20,0,2025-04-19T08:22:00,63,within_sla,resolved on time,0
T002796,2025-03-28T12:16:00,medium,standard,portal,api,na,6,42,0,192,1,2025-03-28T17:55:00,339,within_sla,resolved on time,0
T002797,2025-02-21T09:53:00,low,standard,phone,ui,na,4,26,0,177,1,2025-02-21T10:06:00,13,within_sla,resolved on time,0
T002798,2025-05-06T05:36:00,medium,,email,data,apac,7,39,0,177,0,2025-05-06T09:13:00,217,within_sla,resolved on time,0
T002799,2025-04-09T12:23:00,medium,standard,phone,mobile,emea,5,11,0,265,1,2025-04-09T16:10:00,227,within_sla,resolved on time,0
T002800,2025-04-23T13:24:00,low,enterprise,email,mobile,emea,11,46,0,229,1,2025-04-24T14:39:00,1515,breached_open,escalated; SLA missed,1
T002801,2025-02-23T01:14:00,medium,enterprise,phone,data,na,0,13,0,93,0,2025-02-23T03:51:00,157,within_sla,resolved on time,0
T002802,2025-01-28T11:56:00,urgent,standard,phone,data,emea,8,18,0,128,1,2025-01-28T13:36:00,100,within_sla,resolved on time,0
T002803,2025-03-15T09:59:00,medium,standard,email,mobile,apac,9,55,0,170,0,2025-03-15T22:15:00,736,breached_resolved,escalated; SLA missed,1
T002804,2025-05-10T19:51:00,high,standard,email,ui,latam,3,20,0,351,0,2025-05-10T21:52:00,121,within_sla,resolved on time,0
T002805,2025-02-28T01:17:00,high,standard,email,billing,latam,1,42,1,220,0,2025-02-28T18:58:00,1061,breached_resolved,escalated; SLA missed,1
T002806,2025-04-07T05:04:00,high,enterprise,phone,auth,na,11,39,0,341,0,2025-04-07T16:05:00,661,breached_resolved,escalated; SLA missed,1
T002807,2025-05-28T07:05:00,low,standard,email,billing,latam,8,27,0,297,0,2025-05-28T12:15:00,310,within_sla,resolved on time,0
T002808,2025-01-26T16:41:00,medium,standard,chat,api,latam,0,22,0,316,0,2025-01-26T19:03:00,142,within_sla,resolved on time,0
T002809,2025-06-08T03:57:00,urgent,business,email,auth,apac,13,34,1,189,0,2025-06-08T18:42:00,885,breached_open,escalated; SLA missed,1
T002810,2025-04-01T08:53:00,urgent,standard,portal,auth,na,29,45,0,73,0,2025-04-02T07:52:00,1379,breached_open,escalated; SLA missed,1
T002811,2025-06-28T12:23:00,medium,business,email,ui,emea,9,33,0,142,0,2025-06-28T15:33:00,190,within_sla,resolved on time,0
T002812,2025-02-21T01:50:00,high,enterprise,email,auth,na,0,3,1,439,0,2025-02-21T05:45:00,235,within_sla,resolved on time,0
T002813,2025-01-08T04:51:00,medium,standard,phone,ui,apac,2,28,0,84,0,2025-01-08T06:10:00,79,within_sla,resolved on time,0
T002814,2025-01-31T15:02:00,medium,enterprise,email,api,emea,14,55,0,307,1,2025-01-31T19:16:00,254,within_sla,resolved on time,0
T002815,2025-01-07T18:24:00,low,enterprise,chat,data,apac,0,32,0,129,0,2025-01-07T20:01:00,97,within_sla,resolved on time,0
T002816,2025-03-24T17:50:00,medium,standard,portal,mobile,emea,7,15,0,20,1,2025-03-24T23:26:00,336,within_sla,resolved on time,0
T002817,2025-03-07T10:34:00,urgent,standard,email,api,apac,0,23,0,416,1,2025-03-07T13:46:00,192,within_sla,resolved on time,0
T002818,2025-01-10T20:51:00,high,standard,portal,auth,na,6,24,0,116,0,2025-01-11T01:22:00,271,within_sla,resolved on time,0
T002819,2025-01-21T00:33:00,high,standard,portal,data,latam,7,38,0,176,0,2025-01-21T03:54:00,201,within_sla,resolved on time,0
T002820,2025-02-08T00:15:00,medium,standard,portal,auth,emea,10,13,0,316,0,2025-02-08T07:37:00,442,within_sla,resolved on time,0
T002821,2025-06-02T12:45:00,urgent,standard,email,ui,na,4,67,0,225,1,2025-06-03T04:19:00,934,breached_open,escalated; SLA missed,1
T002822,2025-02-23T17:19:00,medium,,email,api,na,1,14,0,67,0,2025-02-23T19:38:00,139,within_sla,resolved on time,0
T002823,2025-05-29T03:52:00,medium,business,chat,mobile,apac,11,45,0,178,0,2025-05-29T06:29:00,157,within_sla,resolved on time,0
T002824,2025-01-20T22:05:00,low,standard,chat,mobile,emea,13,0,0,20,0,2025-01-22T00:20:00,1575,breached_open,escalated; SLA missed,1
T002825,2025-01-31T16:19:00,low,standard,chat,api,latam,3,35,0,119,1,2025-02-01T05:00:00,761,breached_open,escalated; SLA missed,1
T002826,2025-04-01T07:00:00,high,enterprise,portal,mobile,apac,17,74,0,20,0,2025-04-02T00:26:00,1046,breached_resolved,escalated; SLA missed,1
T002827,2025-06-06T21:33:00,low,business,email,api,na,11,37,0,294,0,2025-06-07T01:22:00,229,within_sla,resolved on time,0
T002828,2025-02-25T14:06:00,urgent,business,chat,billing,emea,0,44,0,323,1,2025-02-25T22:27:00,501,breached_resolved,escalated; SLA missed,1
T002829,2025-02-28T11:14:00,medium,standard,email,data,apac,0,35,0,281,1,2025-02-28T14:16:00,182,within_sla,resolved on time,0
T002830,2025-06-10T17:35:00,high,business,email,ui,na,11,65,0,158,1,2025-06-10T19:07:00,92,within_sla,resolved on time,0
T002831,2025-04-06T02:10:00,medium,,portal,auth,na,22,12,0,20,0,2025-04-06T07:42:00,332,within_sla,resolved on time,0
T002832,2025-01-12T14:51:00,medium,standard,phone,auth,latam,6,2,0,20,0,2025-01-12T16:36:00,105,within_sla,resolved on time,0
T002833,2025-02-21T00:02:00,low,standard,phone,mobile,na,10,18,0,179,0,2025-02-21T04:10:00,248,within_sla,resolved on time,0
T002834,2025-05-18T01:26:00,medium,standard,chat,billing,latam,17,7,0,263,0,2025-05-18T04:42:00,196,within_sla,resolved on time,0
T002835,2025-04-05T09:26:00,high,enterprise,phone,billing,apac,4,21,0,127,0,2025-04-06T02:28:00,1022,breached_open,escalated; SLA missed,1
T002836,2025-02-04T06:48:00,high,standard,email,ui,apac,3,22,0,251,0,2025-02-04T14:43:00,475,breached_resolved,escalated; SLA missed,1
T002837,2025-06-28T11:25:00,urgent,standard,chat,mobile,apac,1,7,0,84,0,2025-06-28T20:11:00,526,breached_open,escalated; SLA missed,1
T002838,2025-01-09T06:50:00,medium,enterprise,portal,data,apac,2,35,0,266,0,2025-01-09T08:05:00,75,within_sla,resolved on time,0
T002839,2025-02-28T17:56:00,medium,standard,phone,ui,apac,10,18,0,279,1,2025-03-01T01:14:00,438,within_sla,resolved on time,0
T002840,2025-03-20T15:31:00,high,business,email,billing,latam,2,29,0,161,1,2025-03-20T19:21:00,230,within_sla,resolved on time,0
T002841,2025-06-07T00:44:00,medium,standard,email,data,emea,5,31,0,53,0,2025-06-07T03:29:00,165,within_sla,resolved on time,0
T002842,2025-01-04T05:59:00,high,standard,chat,data,na,3,58,0,329,0,2025-01-04T09:15:00,196,within_sla,resolved on time,0
T002843,2025-02-18T14:06:00,medium,standard,portal,ui,na,4,37,0,20,1,2025-02-18T15:09:00,63,within_sla,resolved on time,0
T002844,2025-01-17T10:53:00,medium,standard,email,mobile,latam,11,48,0,241,1,2025-01-17T13:40:00,167,within_sla,resolved on time,0
T002845,2025-01-10T19:36:00,medium,standard,email,billing,emea,18,21,0,78,0,2025-01-10T21:35:00,119,within_sla,resolved on time,0
T002846,2025-01-30T03:52:00,low,standard,chat,api,latam,4,30,1,136,0,2025-01-30T04:13:00,21,within_sla,resolved on time,0
T002847,2025-03-20T01:58:00,low,standard,portal,mobile,na,12,26,0,255,0,2025-03-20T03:16:00,78,within_sla,resolved on time,0
T002848,2025-04-29T10:19:00,medium,business,phone,auth,na,5,16,0,160,1,2025-04-29T12:42:00,143,within_sla,resolved on time,0
T002849,2025-01-21T09:02:00,medium,enterprise,portal,billing,apac,9,34,0,145,1,2025-01-21T13:44:00,282,within_sla,resolved on time,0
T002850,2025-06-23T08:45:00,high,standard,phone,api,latam,0,31,0,236,0,2025-06-23T12:59:00,254,within_sla,resolved on time,0
T002851,2025-03-05T09:27:00,medium,standard,email,ui,na,10,37,0,360,1,2025-03-05T13:47:00,260,within_sla,resolved on time,0
T002852,2025-01-20T11:04:00,low,standard,chat,api,na,10,42,0,193,1,2025-01-20T15:52:00,288,within_sla,resolved on time,0
T002853,2025-01-19T20:34:00,low,standard,chat,auth,emea,16,0,0,252,0,2025-01-19T21:47:00,73,within_sla,resolved on time,0
T002854,2025-01-11T18:47:00,urgent,enterprise,phone,auth,na,8,32,0,71,0,2025-01-12T00:14:00,327,within_sla,resolved on time,0
T002855,2025-01-23T13:18:00,low,standard,portal,mobile,emea,13,50,0,58,1,2025-01-23T14:27:00,69,within_sla,resolved on time,0
T002856,2025-02-12T05:07:00,low,business,phone,api,emea,4,27,0,348,0,2025-02-12T07:57:00,170,within_sla,resolved on time,0
T002857,2025-02-10T15:45:00,high,business,email,mobile,apac,2,21,0,151,1,2025-02-10T19:42:00,237,within_sla,resolved on time,0
T002858,2025-01-03T19:47:00,medium,standard,phone,api,emea,16,0,0,269,0,2025-01-03T23:14:00,207,within_sla,resolved on time,0
T002859,2025-04-13T18:59:00,medium,standard,phone,billing,emea,7,7,0,92,0,2025-04-14T06:31:00,692,breached_open,escalated; SLA missed,1
T002860,2025-02-09T21:37:00,medium,standard,portal,api,na,2,61,0,226,0,2025-02-10T00:59:00,202,within_sla,resolved on time,0
T002861,2025-06-12T07:54:00,medium,business,chat,auth,na,16,48,1,171,0,2025-06-12T23:49:00,955,breached_open,escalated; SLA missed,1
